~id,preferred_id:String,~label
VCY,id,Gene
USP9Y,id,Gene
RBMY1A1,id,Gene
DDX3Y,id,Gene
HSFY1,id,Gene
CDY2A,id,Gene
CDY1,id,Gene
DAZ1,id,Gene
PRY2,id,Gene
PRY,id,Gene
BPY2,id,Gene
DAZ3,id,Gene
RPS4Y2,id,Gene
KDM5D,id,Gene
DAZ2,id,Gene
TEX11,id,Gene
TAF4B,id,Gene
ZMYND15,id,Gene
HFM1,id,Gene
STAG3,id,Gene
KCNU1,id,Gene
CCDC34,id,Gene
SYCP3,id,Gene
LMF1,id,Gene
SYCE1,id,Gene
TNC,id,Gene
TEX14,id,Gene
ZP3,id,Gene
ZP1,id,Gene
TSGA10,id,Gene
TEX15,id,Gene
AK7,id,Gene
CCDC62,id,Gene
PATL2,id,Gene
C2CD6,id,Gene
CT55,id,Gene
WEE2,id,Gene
MSH5,id,Gene
SLC26A8,id,Gene
CYLC1,id,Gene
PMVK,id,Gene
GGN,id,Gene
BRDT,id,Gene
SHOC1,id,Gene
PDHA2,id,Gene
ZNF644,id,Gene
IRF7,id,Gene
MPIG6B,id,Gene
EXPH5,id,Gene
PADI3,id,Gene
KERA,id,Gene
PDE6C,id,Gene
LRIT3,id,Gene
TCHH,id,Gene
NYX,id,Gene
TPM4,id,Gene
VEGFC,id,Gene
MLPH,id,Gene
CLRN2,id,Gene
GRXCR2,id,Gene
MIR184,id,Gene
SLC24A4,id,Gene
RASGRP2,id,Gene
P3H2,id,Gene
RBP4,id,Gene
DTNBP1,id,Gene
LOXL3,id,Gene
FECH,id,Gene
CLIC5,id,Gene
BDP1,id,Gene
RGS9BP,id,Gene
GRM6,id,Gene
SLC24A1,id,Gene
OSMR,id,Gene
RGS9,id,Gene
ZBTB42,id,Gene
CST3,id,Gene
SLC4A11,id,Gene
RSPO1,id,Gene
SPATA16,id,Gene
NANOS1,id,Gene
KLHL10,id,Gene
ARMC2,id,Gene
CEP112,id,Gene
CFAP91,id,Gene
DNAH2,id,Gene
CFAP65,id,Gene
DNAH10,id,Gene
CFAP47,id,Gene
DZIP1,id,Gene
DNAH7,id,Gene
TTC29,id,Gene
CFAP69,id,Gene
ACTL9,id,Gene
CFAP70,id,Gene
TEKT3,id,Gene
VAMP7,id,Gene
MAP3K1,id,Gene
RNF212,id,Gene
TSPY1,id,Gene
DAZ4,id,Gene
PANX1,id,Gene
TUBB8,id,Gene
CLDN2,id,Gene
ACTN1,id,Gene
GDF15,id,Gene
HTR1A,id,Gene
TOP6BL,id,Gene
PADI6,id,Gene
PTPN3,id,Gene
ROS1,id,Gene
ZFHX2,id,Gene
KCNJ16,id,Gene
LORICRIN,id,Gene
SLC28A1,id,Gene
GLIS2,id,Gene
FAM20A,id,Gene
NR4A3,id,Gene
FOXO1,id,Gene
ASPSCR1,id,Gene
NAB2,id,Gene
CIBAR1,id,Gene
APOA2,id,Gene
EPHX2,id,Gene
PPP1R17,id,Gene
CSNK1D,id,Gene
TNF,id,Gene
KCNK18,id,Gene
BMS1,id,Gene
ALOX5,id,Gene
CCL11,id,Gene
MUC7,id,Gene
SCGB3A2,id,Gene
HLA-G,id,Gene
IL13,id,Gene
PTGER2,id,Gene
BCL2,id,Gene
BCL6,id,Gene
MRTFA,id,Gene
SERPINF2,id,Gene
POLR3F,id,Gene
FIGLA,id,Gene
GHRHR,id,Gene
SNORA31,id,Gene
GHSR,id,Gene
APOA5,id,Gene
IGF2R,id,Gene
PBRM1,id,Gene
OGG1,id,Gene
RNF139,id,Gene
PRCC,id,Gene
MXI1,id,Gene
KRT2,id,Gene
KRT6B,id,Gene
SERPINA12,id,Gene
KRT6C,id,Gene
KRT6A,id,Gene
ZNF750,id,Gene
ATP2C1,id,Gene
MVD,id,Gene
SLC45A2,id,Gene
KRT13,id,Gene
RS1,id,Gene
RDH5,id,Gene
KCNV2,id,Gene
CTSB,id,Gene
TRPM1,id,Gene
SLC25A3,id,Gene
SLC30A2,id,Gene
SLFN14,id,Gene
P2RY12,id,Gene
CDIN1,id,Gene
HBG1,id,Gene
NCSTN,id,Gene
XPNPEP2,id,Gene
IL31RA,id,Gene
TRAF6,id,Gene
TYRP1,id,Gene
APOC2,id,Gene
TMPRSS6,id,Gene
ALDH2,id,Gene
TNFRSF10B,id,Gene
ING1,id,Gene
SLC24A5,id,Gene
GNA14,id,Gene
CD151,id,Gene
ADGRE2,id,Gene
CASP14,id,Gene
ANGPT1,id,Gene
MYOF,id,Gene
HS3ST6,id,Gene
IL1R1,id,Gene
DSG3,id,Gene
HOGA1,id,Gene
PPP2R1B,id,Gene
MAP3K8,id,Gene
CYP2A6,id,Gene
NHERF1,id,Gene
ITPR2,id,Gene
IGSF3,id,Gene
CAPN5,id,Gene
SERPIND1,id,Gene
ZCCHC8,id,Gene
SRP72,id,Gene
ASPN,id,Gene
MST1R,id,Gene
ZFAT,id,Gene
RSPO4,id,Gene
CRYAA,id,Gene
PRSS56,id,Gene
ADAMTS18,id,Gene
CRYGD,id,Gene
OVOL2,id,Gene
COL8A2,id,Gene
PTPN14,id,Gene
ERG,id,Gene
CELSR1,id,Gene
SLC25A32,id,Gene
GNAT2,id,Gene
CNGB3,id,Gene
PIKFYVE,id,Gene
KRT3,id,Gene
CEP250,id,Gene
OPN1SW,id,Gene
TMPRSS15,id,Gene
ADRB3,id,Gene
UCP3,id,Gene
NR0B2,id,Gene
CARTPT,id,Gene
GHRL,id,Gene
SDC3,id,Gene
AGRP,id,Gene
IGFALS,id,Gene
CYP4V2,id,Gene
RAX,id,Gene
MIR204,id,Gene
EPHA2,id,Gene
GPR179,id,Gene
PLA2G5,id,Gene
IGFBP7,id,Gene
LOXL1,id,Gene
GRK1,id,Gene
FGF5,id,Gene
TDRD7,id,Gene
SIPA1L3,id,Gene
BFSP2,id,Gene
GCNT2,id,Gene
UBIAD1,id,Gene
LIM2,id,Gene
GJA3,id,Gene
ADCY10,id,Gene
CALCR,id,Gene
PDLIM4,id,Gene
CPSF1,id,Gene
LRPAP1,id,Gene
PRIMPOL,id,Gene
PPM1K,id,Gene
CFP,id,Gene
TPMT,id,Gene
NAT2,id,Gene
CYP2D6,id,Gene
PGR,id,Gene
ATP6V1B1,id,Gene
CREB3L3,id,Gene
HAGH,id,Gene
AFP,id,Gene
MRPS23,id,Gene
XDH,id,Gene
NT5E,id,Gene
ANGPTL3,id,Gene
APOC3,id,Gene
CETP,id,Gene
BCHE,id,Gene
TREH,id,Gene
CES1,id,Gene
PLA2G7,id,Gene
LDHB,id,Gene
KCNJ3,id,Gene
MYLK2,id,Gene
GSTZ1,id,Gene
CRY1,id,Gene
ARR3,id,Gene
TSHZ1,id,Gene
ERAL1,id,Gene
ROBO2,id,Gene
KHDC3L,id,Gene
BTG4,id,Gene
ESRP1,id,Gene
HSF2BP,id,Gene
NOBOX,id,Gene
GIPC3,id,Gene
TAS2R16,id,Gene
ADH1B,id,Gene
AVIL,id,Gene
TGFA,id,Gene
ACP4,id,Gene
GREM2,id,Gene
RELT,id,Gene
WDR72,id,Gene
GPR68,id,Gene
ENAM,id,Gene
FAM83H,id,Gene
SP6,id,Gene
MMP20,id,Gene
ODAPH,id,Gene
SMOC2,id,Gene
AMELX,id,Gene
TIMELESS,id,Gene
ADRB1,id,Gene
HOXD10,id,Gene
FRZB,id,Gene
LOXHD1,id,Gene
ZFHX4,id,Gene
LGR4,id,Gene
PRDM6,id,Gene
LMX1A,id,Gene
KRT4,id,Gene
GSDME,id,Gene
CYCS,id,Gene
OSBPL2,id,Gene
POU4F3,id,Gene
MIR96,id,Gene
EGLN1,id,Gene
IKZF5,id,Gene
CYP2C9,id,Gene
VKORC1,id,Gene
HOMER2,id,Gene
TECTA,id,Gene
ZP2,id,Gene
SERPINB6,id,Gene
PJVK,id,Gene
ADCY1,id,Gene
WBP2,id,Gene
EPS8L2,id,Gene
GAB1,id,Gene
SLC26A5,id,Gene
AKR1C4,id,Gene
AKR1C2,id,Gene
TLE6,id,Gene
MYO3A,id,Gene
CD36,id,Gene
HGF,id,Gene
OTOA,id,Gene
ANO6,id,Gene
GRAP,id,Gene
SPNS2,id,Gene
HARS2,id,Gene
IFNAR2,id,Gene
CREB1,id,Gene
TBL1Y,id,Gene
DMRT1,id,Gene
HBD,id,Gene
NTF4,id,Gene
WDR36,id,Gene
SMIM1,id,Gene
BSG,id,Gene
ASIP,id,Gene
GYPA,id,Gene
APOA4,id,Gene
EEFSEC,id,Gene
DAP3,id,Gene
KICS2,id,Gene
WDR83OS,id,Gene
CHASERR,id,Gene
RFC4,id,Gene
CCR5,id,Gene
TCP1,id,Gene
CX3CR1,id,Gene
CXCL12,id,Gene
CCL3L1,id,Gene
CD209,id,Gene
CXCR1,id,Gene
CCL3,id,Gene
CCL5,id,Gene
CCT3,id,Gene
MAP3K3,id,Gene
FRYL,id,Gene
NUP210L,id,Gene
LRRC8C,id,Gene
HYAL2,id,Gene
SEL1L,id,Gene
MGA,id,Gene
USP25,id,Gene
GUK1,id,Gene
DAND5,id,Gene
CIROZ,id,Gene
PABPC1L,id,Gene
-,id,Gene
BCAM,id,Gene
ICAM4,id,Gene
TOP2B,id,Gene
BHLHE41,id,Gene
ACTN3,id,Gene
FUT3,id,Gene
RC3H1,id,Gene
B4GALNT2,id,Gene
B3GALNT1,id,Gene
OR2J3,id,Gene
EIF4E,id,Gene
NCR3,id,Gene
SERPINA7,id,Gene
TAS2R38,id,Gene
NRG1,id,Gene
CD44,id,Gene
A4GALT,id,Gene
SLC17A3,id,Gene
LPA,id,Gene
TIRAP,id,Gene
CISH,id,Gene
ERMAP,id,Gene
GYPB,id,Gene
AQP1,id,Gene
DISC1,id,Gene
PTGDR,id,Gene
NUDT15,id,Gene
NPSR1,id,Gene
WWC1,id,Gene
TLR5,id,Gene
CCDC26,id,Gene
ABCC11,id,Gene
SCARB1,id,Gene
HSD17B13,id,Gene
PRKAG3,id,Gene
GCLM,id,Gene
LTA,id,Gene
OLR1,id,Gene
PSMA6,id,Gene
LGALS2,id,Gene
MIAT,id,Gene
LRP8,id,Gene
XIST,id,Gene
PAX5,id,Gene
MSMB,id,Gene
ACKR1,id,Gene
FUT1,id,Gene
FUT2,id,Gene
CHIT1,id,Gene
MRAP2,id,Gene
PROZ,id,Gene
MC3R,id,Gene
CLEC1A,id,Gene
HP,id,Gene
EHBP1,id,Gene
KLC4,id,Gene
CFAP54,id,Gene
BUD13,id,Gene
PPFIA3,id,Gene
SUPT7L,id,Gene
MAN2B2,id,Gene
EEF1D,id,Gene
SPOUT1,id,Gene
FAM177A1,id,Gene
GRWD1,id,Gene
CYP2C19,id,Gene
IFNL3,id,Gene
MYO1A,id,Gene
FBXO22,id,Gene
NAV3,id,Gene
DHRSX,id,Gene
ZRSR2,id,Gene
RBBP7,id,Gene
KEL,id,Gene
SLC9A9,id,Gene
MIR2861,id,Gene
SHANK2,id,Gene
GCKR,id,Gene
GALNT12,id,Gene
VEGFA,id,Gene
CILP,id,Gene
KLK1,id,Gene
IFITM3,id,Gene
FFAR4,id,Gene
CHRNA5,id,Gene
CD207,id,Gene
CAPN10,id,Gene
SRSF1,id,Gene
LIMA1,id,Gene
CR1,id,Gene
AQP3,id,Gene
CYP2B6,id,Gene
ANGPTL4,id,Gene
TLR1,id,Gene
USF1,id,Gene
HOXB13,id,Gene
CYP2C8,id,Gene
GLCCI1,id,Gene
AQP7,id,Gene
GOT1,id,Gene
KCNMB1,id,Gene
MMP3,id,Gene
ACP2,id,Gene
ABCG2,id,Gene
METTL13,id,Gene
SOD2,id,Gene
FUT6,id,Gene
ADIPOQ,id,Gene
UGT2B17,id,Gene
RBSN,id,Gene
THAP11,id,Gene
EXOC3L2,id,Gene
PSKH1,id,Gene
CIAO1,id,Gene
MAL,id,Gene
BORCS8,id,Gene
WFDC2,id,Gene
MSL2,id,Gene
COPG1,id,Gene
ZNF862,id,Gene
ZNF808,id,Gene
ACHE,id,Gene
ART4,id,Gene
TBC1D4,id,Gene
ABO,id,Gene
ARMS2,id,Gene
NOS2,id,Gene
ICAM1,id,Gene
FICD,id,Gene
ZSCAN10,id,Gene
CFAP57,id,Gene
RAB32,id,Gene
FLT3LG,id,Gene
PTCRA,id,Gene
GTPBP1,id,Gene
DAGLA,id,Gene
SUMO4,id,Gene
KRT75,id,Gene
XBP1,id,Gene
FAAH,id,Gene
IRAK3,id,Gene
ATG16L1,id,Gene
SLC14A1,id,Gene
SIAE,id,Gene
SORT1,id,Gene
TPCN2,id,Gene
CFHR2,id,Gene
NME7,id,Gene
ANKS3,id,Gene
DPYSL2,id,Gene
YWHAZ,id,Gene
ARF3,id,Gene
ITSN1,id,Gene
KIRREL3,id,Gene
BRSK2,id,Gene
PRICKLE2,id,Gene
RAB11A,id,Gene
ETV1,id,Gene
ETV4,id,Gene
TFB1M,id,Gene
SEPTIN14,id,Gene
TACC1,id,Gene
TACC3,id,Gene
MYO1C,id,Gene
CENPP,id,Gene
CHST8,id,Gene
TRG,id,Gene
TLX3,id,Gene
TLX1,id,Gene
MYB,id,Gene
TCL1A,id,Gene
TRD,id,Gene
TRB,id,Gene
TRA,id,Gene
PLAT,id,Gene
NAIP,id,Gene
RMI2,id,Gene
MYH7B,id,Gene
PLEKHM2,id,Gene
MIB2,id,Gene
MUCL3,id,Gene
SEPTIN4,id,Gene
PICK1,id,Gene
GOPC,id,Gene
ATF1,id,Gene
SSX2,id,Gene
SS18,id,Gene
EPHX1,id,Gene
MAP3K6,id,Gene
NTRK3,id,Gene
HLF,id,Gene
AKAP4,id,Gene
TMPRSS4,id,Gene
ATP4A,id,Gene
GAS8-AS1,id,Gene
TRIM24,id,Gene
DIRC3,id,Gene
TRIM27,id,Gene
NCOA4,id,Gene
EIF1AX,id,Gene
TRIM33,id,Gene
ERC1,id,Gene
GOLGA5,id,Gene
LPAR4,id,Gene
CCDC6,id,Gene
PCM1,id,Gene
SMARCA5,id,Gene
DNAJB1,id,Gene
PIP4K2A,id,Gene
ZIC4,id,Gene
NID1,id,Gene
TNK2,id,Gene
EEF1B2,id,Gene
CLIP1,id,Gene
EZR,id,Gene
CNGA2,id,Gene
TENM1,id,Gene
FBLN7,id,Gene
TMEM87B,id,Gene
SIRT6,id,Gene
IPMK,id,Gene
XPO1,id,Gene
ALPI,id,Gene
C8G,id,Gene
CBFA2T3,id,Gene
UPK3A,id,Gene
NUTM2A,id,Gene
NUTM2B,id,Gene
INO80,id,Gene
MASTL,id,Gene
TRIM22,id,Gene
AGTR2,id,Gene
ARHGEF6,id,Gene
ZNF81,id,Gene
ERBIN,id,Gene
PGRMC1,id,Gene
TFEB,id,Gene
SFPQ,id,Gene
CREB3L2,id,Gene
AFF1,id,Gene
UTP4,id,Gene
AMOTL1,id,Gene
RUNX1T1,id,Gene
RPS15,id,Gene
IGHV3-21,id,Gene
P2RX7,id,Gene
ARL11,id,Gene
NFAT5,id,Gene
INHBA,id,Gene
RPN1,id,Gene
RBM15,id,Gene
IGHV4-34,id,Gene
PALS1,id,Gene
ACTL6A,id,Gene
CTR9,id,Gene
SYNCRIP,id,Gene
SH3PXD2A,id,Gene
DGAT2,id,Gene
LEFTY2,id,Gene
WWTR1,id,Gene
CYP51A1,id,Gene
MLLT3,id,Gene
DEK,id,Gene
CRIM1,id,Gene
FPR1,id,Gene
USP6,id,Gene
HLX,id,Gene
FOSB,id,Gene
NUTM2E,id,Gene
IRX2,id,Gene
ATAD3B,id,Gene
ATAD3C,id,Gene
QKI,id,Gene
SSUH2,id,Gene
VPS4B,id,Gene
SRGAP3,id,Gene
ADAMTS9,id,Gene
FHIT,id,Gene
SLC49A4,id,Gene
HSPBAP1,id,Gene
