~id,disease_name:String,preferred_id:String,~label
OMIM:619802,Immunodeficiency 97 with autoinflammation,id,Disease
OMIM:614498,"Rigidity and multifocal seizure syndrome, lethal neonatal",id,Disease
OMIM:241120,Hypohidrosis with abnormal palmar dermal ridges,id,Disease
OMIM:608099,"Muscular dystrophy, limb-girdle, type 2D",id,Disease
OMIM:620715,"Bleeding disorder, vascular-type",id,Disease
OMIM:619194,Neurofacioskeletal syndrome with or without renal agenesis,id,Disease
OMIM:133240,"Esophageal ring, lower",id,Disease
OMIM:617807,"Neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter",id,Disease
OMIM:212550,Optic disc anomalies with retinal and/or macular dystrophy,id,Disease
OMIM:265900,Pyle disease,id,Disease
OMIM:620073,Neurodevelopmental disorder with dysmorphic facies and skeletal and brain abnormalities,id,Disease
OMIM:620067,Cardiac valvular dysplasia 2,id,Disease
OMIM:252160,"Molybdenum cofactor deficiency, complementation group B",id,Disease
OMIM:220290,"Deafness, autosomal recessive 1A",id,Disease
OMIM:180920,Aplasia of lacrimal and salivary glands,id,Disease
OMIM:312550,"Retinal dysplasia, primary",id,Disease
OMIM:615962,Glucocorticoid resistance,id,Disease
OMIM:125350,Dental noneruption,id,Disease
OMIM:619180,"Microcephaly 27, primary, autosomal dominant",id,Disease
OMIM:616258,Meckel syndrome 12,id,Disease
OMIM:610629,Diamond-Blackfan anemia 3,id,Disease
OMIM:617146,"Arthrogryposis, distal, with impaired proprioception and touch",id,Disease
OMIM:618275,Hypotrichosis 14,id,Disease
OMIM:613320,"Spondylometaphyseal dysplasia, Megarbane-Dagher-Melki type",id,Disease
OMIM:615989,Bardet-Biedl syndrome 12,id,Disease
OMIM:615751,Hyperammonemia due to carbonic anhydrase VA deficiency,id,Disease
OMIM:114600,"Canine teeth, absence of upper permanent",id,Disease
OMIM:190500,Triphalangeal thumb with double phalanges,id,Disease
OMIM:614329,"Mental retardation, autosomal recessive 31",id,Disease
OMIM:618513,Leber congenital amaurosis 19,id,Disease
OMIM:300801,Chromosome xp11.23-p11.22 duplication syndrome,id,Disease
OMIM:601042,Dystonia 9,id,Disease
OMIM:620098,Developmental delay with variable intellectual disability and dysmorphic facies,id,Disease
OMIM:600348,Band heterotopia,id,Disease
OMIM:106210,Aniridia,id,Disease
OMIM:615023,"Ichthyosis, congenital, autosomal recessive 9",id,Disease
OMIM:154230,"46,xy sex reversal 4",id,Disease
OMIM:227500,Factor VII deficiency,id,Disease
OMIM:250950,"3-methylglutaconic aciduria, type I",id,Disease
OMIM:615745,Atrial standstill 2,id,Disease
OMIM:611523,"Pontocerebellar hypoplasia, type 6",id,Disease
OMIM:607341,Focal cortical dysplasia of taylor,id,Disease
OMIM:223000,"Lactase deficiency, congenital",id,Disease
OMIM:618261,Lymphoproliferative syndrome 3,id,Disease
OMIM:614473,"Arterial calcification, generalized, of infancy, 2",id,Disease
OMIM:601718,Retinitis pigmentosa 19,id,Disease
OMIM:619157,Neurodevelopmental disorder with or without early-onset generalized epilepsy,id,Disease
OMIM:107640,"Apnea, central sleep",id,Disease
OMIM:618249,"Mitochondrial complex I deficiency, nuclear type 28",id,Disease
OMIM:600360,"Aplasia cutis congenita of limbs, recessive",id,Disease
OMIM:255800,"Schwartz-jampel syndrome, type 1",id,Disease
OMIM:606711,Specific language impairment 1,id,Disease
OMIM:616502,Cone-rod dystrophy 21,id,Disease
OMIM:218900,Crome syndrome,id,Disease
OMIM:608728,"Spondyloepimetaphyseal dysplasia, Borochowitz-Cormier-Daire type",id,Disease
OMIM:606705,"Deafness, autosomal dominant 36",id,Disease
OMIM:616516,"Emery-Dreifuss muscular dystrophy 3, autosomal recessive",id,Disease
OMIM:619143,Cardioacrofacial dysplasia 2,id,Disease
OMIM:616270,"Amelogenesis imperfecta, type IF",id,Disease
OMIM:158350,Cowden syndrome 1,id,Disease
OMIM:243910,Arima syndrome,id,Disease
OMIM:115250,"Collagenoma, familial cutaneous",id,Disease
OMIM:613308,Diamond-Blackfan anemia 9,id,Disease
OMIM:612016,"Coenzyme Q10 deficiency, primary, 4",id,Disease
OMIM:615779,"Congenital heart defects, multiple types, 4",id,Disease
OMIM:191150,Tuftsin deficiency,id,Disease
OMIM:236800,HYDROXYKYNURENINURIA,id,Disease
OMIM:611090,"Mental retardation, autosomal recessive 12",id,Disease
OMIM:301060,"Azoospermia, obstructive, with nephrolithiasis",id,Disease
OMIM:616099,Palmoplantar keratoderma and woolly hair,id,Disease
OMIM:245150,Keutel syndrome,id,Disease
OMIM:208050,Arterial tortuosity syndrome,id,Disease
OMIM:614856,"Osteogenesis imperfecta, type XIII",id,Disease
OMIM:614842,Hypogonadotropic hypogonadism 13 with or without anosmia,id,Disease
OMIM:176250,Posterior column ataxia,id,Disease
OMIM:301074,"Autoinflammatory syndrome, familial, X-linked, Behcet-like 2",id,Disease
OMIM:617393,"Neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination",id,Disease
OMIM:308050,Congenital hemidysplasia with ichthyosiform erythroderma and limb defects,id,Disease
OMIM:609813,"Spondylocostal dysostosis 3, autosomal recessive",id,Disease
OMIM:273390,Tetra-Amelia with ectodermal dysplasia and lacrimal duct abnormalities,id,Disease
OMIM:181800,"Scoliosis, idiopathic, susceptibility to, 1",id,Disease
OMIM:613693,Long QT syndrome 6,id,Disease
OMIM:300424,Retinitis pigmentosa 23,id,Disease
OMIM:613863,"Generalized epilepsy with febrile seizures plus, type 7",id,Disease
OMIM:605967,Acropectoral syndrome,id,Disease
OMIM:309400,Menkes disease,id,Disease
OMIM:619396,"Encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 10",id,Disease
OMIM:618088,"Neurodevelopmental disorder with regression, abnormal movements, loss of speech, and seizures",id,Disease
OMIM:619382,"Leber hereditary optic neuropathy, autosomal recessive",id,Disease
OMIM:240000,"Hyperuricemia, infantile, with abnormal behavior and normal hypoxanthineguanine phosphoribosyltransferase",id,Disease
OMIM:613877,"Lipodystrophy, familial partial, type 4",id,Disease
OMIM:620265,"Congenital myopathy 2B, severe infantile, autosomal recessive",id,Disease
OMIM:618922,"Neurodevelopmental disorder with seizures, hypotonia, and brain imaging abnormalities",id,Disease
OMIM:607631,"Epilepsy, juvenile absence",id,Disease
OMIM:603457,Bosma arhinia microphthalmia syndrome,id,Disease
OMIM:206900,"Microphthalmia, syndromic 3",id,Disease
OMIM:615235,"Cardiomyopathy, dilated, 1JJ",id,Disease
OMIM:615553,"Arthrogryposis, mental retardation, and seizures",id,Disease
OMIM:614895,"Charcot-Marie-Tooth disease, demyelinating, type 4F",id,Disease
OMIM:613122,"Cardiomyopathy, dilated, 1cc",id,Disease
OMIM:600638,"Fibrosis of extraocular muscles, congenital, 3A, with or without extraocularinvolvement",id,Disease
OMIM:618077,Inflammatory bowel disease 29,id,Disease
OMIM:608264,"Deafness, congenital neurosensory, autosomal recessive 40",id,Disease
OMIM:619369,Lymphatic malformation 10,id,Disease
OMIM:618063,"Ciliary dyskinesia, primary, 38",id,Disease
OMIM:306900,Hemophilia B,id,Disease
OMIM:617350,"Epileptic encephalopathy, early infantile, 52",id,Disease
OMIM:607143,"Congenital disorder of glycosylation, type Ig",id,Disease
OMIM:611721,Combined saposin deficiency,id,Disease
OMIM:146350,Hypophosphatemic bone disease,id,Disease
OMIM:615547,Schaaf-Yang syndrome,id,Disease
OMIM:614881,"Spinal muscular atrophy, distal, autosomal recessive, 5",id,Disease
OMIM:616728,"Cleft palate, psychomotor retardation, and distinctive facial features",id,Disease
OMIM:610359,Retinitis pigmentosa 33,id,Disease
OMIM:608516,Major depressive disorder,id,Disease
OMIM:607625,"Niemann-pick disease, type C2",id,Disease
OMIM:613678,Brachyolmia type 2,id,Disease
OMIM:191420,Ulna metaphyseal dysplasia syndrome,id,Disease
OMIM:619433,"Cardiomyopathy, familial restrictive, 6",id,Disease
OMIM:609620,Short QT syndrome 1,id,Disease
OMIM:234030,Hair defect with photosensitivity and mental retardation,id,Disease
OMIM:308905,"Leber optic atrophy, susceptibility to",id,Disease
OMIM:619355,"Mitochondrial complex IV deficiency, nuclear type 22",id,Disease
OMIM:143200,Wagner vitreoretinopathy,id,Disease
OMIM:614671,Chromosome 16p11.2 duplication syndrome,id,Disease
OMIM:270100,"Heterotaxy, visceral, 5",id,Disease
OMIM:614665,Meconium ileus,id,Disease
OMIM:609152,"Hyperthyroidism, nonautoimmune",id,Disease
OMIM:151610,Levator-Medial rectus synkinesis,id,Disease
OMIM:274400,"Thyroid hormonogenesis, genetic defect in, 1",id,Disease
OMIM:118210,"Charcot-Marie-Tooth disease, axonal, type 2A1",id,Disease
OMIM:609634,"Migraine, familial hemiplegic, 3",id,Disease
OMIM:600176,"Pachygyria with mental retardation, seizures, and arachnoid cysts",id,Disease
OMIM:614103,Lipedema,id,Disease
OMIM:612572,Retinitis pigmentosa 46,id,Disease
OMIM:155310,Visceral myopathy 1,id,Disease
OMIM:239500,"Hyperprolinemia, type I",id,Disease
OMIM:614673,"Microcephaly 8, primary, autosomal recessive",id,Disease
OMIM:226350,Eosinophilic fasciitis,id,Disease
OMIM:601518,"Prostate cancer, hereditary, 1",id,Disease
OMIM:618049,"Parkinsonism-dystonia, infantile, 2",id,Disease
OMIM:193235,"Vitreoretinopathy, neovascular inflammatory",id,Disease
OMIM:609622,Short QT syndrome 3,id,Disease
OMIM:619431,Megacystis-microcolon-intestinal hypoperistalsis syndrome 5,id,Disease
OMIM:614115,"Cortical malformations, occipital",id,Disease
OMIM:614101,Plasma fibronectin deficiency,id,Disease
OMIM:617408,Diamond-Blackfan anemia 16,id,Disease
OMIM:166900,"Ovalocytosis, hereditary hemolytic",id,Disease
OMIM:609636,Alzheimer disease 10,id,Disease
OMIM:616716,"Rhizomelic chondrodysplasia punctata, type 5",id,Disease
OMIM:619425,Mitochondrial DNA depletion syndrome 16B (neuroophthalmic type),id,Disease
OMIM:619343,"Chromosome 1p36 deletion syndrome, proximal",id,Disease
OMIM:606263,Paget disease of bone 4,id,Disease
OMIM:613108,"Candidiasis, familial, 4",id,Disease
OMIM:263630,Polysyndactyly with cardiac malformation,id,Disease
OMIM:110100,"Blepharophimosis, epicanthus inversus, and ptosis",id,Disease
OMIM:608266,Parathyroid carcinoma,id,Disease
OMIM:607155,"Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 5",id,Disease
OMIM:194200,Wolff-Parkinson-White syndrome,id,Disease
OMIM:618075,"Epilepsy, familial adult myoclonic, 7",id,Disease
OMIM:613120,Brugada syndrome 7,id,Disease
OMIM:614897,Hypogonadotropic hypogonadism 16 with or without anosmia,id,Disease
OMIM:615551,"Episodic pain syndrome, familial, 2",id,Disease
OMIM:615237,Congenital short bowel syndrome,id,Disease
OMIM:163850,"Noduli cutanei, multiple, with urinary tract abnormalities",id,Disease
OMIM:613646,"Methylmalonic aciduria, transient, due to transcobalamin receptor defect",id,Disease
OMIM:614129,Perrault syndrome 3,id,Disease
OMIM:159500,Myelinated optic nerve fibers,id,Disease
OMIM:618707,Neurodevelopmental disorder with absent language and variable seizures,id,Disease
OMIM:613652,C1q deficiency,id,Disease
OMIM:228355,Fetal iodine deficiency disorder,id,Disease
OMIM:102510,"ACROPECTOROVERTEBRAL DYSPLASIA, F-FORM OF",id,Disease
OMIM:208085,"Arthrogryposis, renal dysfunction, and cholestasis 1",id,Disease
OMIM:271220,"Spinal muscular atrophy, scapuloperoneal",id,Disease
OMIM:614883,Peroxisome biogenesis disorder 11A (Zellweger),id,Disease
OMIM:223200,"Disorganization, mouse, homolog of",id,Disease
OMIM:618061,Polycystic kidney disease 6 with or without polycystic liver disease,id,Disease
OMIM:617352,Mulchandani-Bhoj-Conlin syndrome,id,Disease
OMIM:620515,"Neurodevelopmental disorder with motor regression, progressive spastic paraplegia, and oromotor dysfunction",id,Disease
OMIM:614868,Immunodeficiency-110 with lymphoproliferation,id,Disease
OMIM:613861,Retinitis pigmentosa 59,id,Disease
OMIM:212750,"Celiac disease, susceptibility to, 1",id,Disease
OMIM:618920,"Arrhythmogenic right ventricular dysplasia, familial, 14",id,Disease
OMIM:185480,"Suprabulbar paresis, congenital",id,Disease
OMIM:181180,Say syndrome,id,Disease
OMIM:312750,Rett syndrome,id,Disease
OMIM:177170,Pseudoachondroplasia,id,Disease
OMIM:620501,Ziegler-Huang syndrome,id,Disease
OMIM:300354,"Mental retardation, X-linked, syndromic, Cabezas type",id,Disease
OMIM:619380,Spermatogenic failure 55,id,Disease
OMIM:201710,Lipoid congenital adrenal hyperplasia,id,Disease
OMIM:615592,Immunodeficiency 15,id,Disease
OMIM:607196,"Microcephaly, Amish type",id,Disease
OMIM:120000,Coarctation of aorta,id,Disease
OMIM:611092,"Intellectual developmental disorder, autosomal recessive 6",id,Disease
OMIM:618908,Silver-Russell syndrome 5,id,Disease
OMIM:179613,Recombinant chromosome 8 syndrome,id,Disease
OMIM:169400,Pelger-Huet anomaly,id,Disease
OMIM:613685,"Deafness, autosomal recessive 83",id,Disease
OMIM:124500,Vohwinkel syndrome,id,Disease
OMIM:217600,"Corneal dystrophy, Central type",id,Disease
OMIM:613849,"Osteogenesis imperfecta, type XII",id,Disease
OMIM:213300,Joubert syndrome 1,id,Disease
OMIM:611938,"Ventricular tachycardia, catecholaminergic polymorphic, 2",id,Disease
OMIM:617391,"Epileptic encephalopathy, early infantile, 54",id,Disease
OMIM:301076,"Intellectual developmental disorder, X-linked, syndromic, Pilorge type",id,Disease
OMIM:614840,Hypogonadotropic hypogonadism 11 with or without anosmia,id,Disease
OMIM:615009,Schuurs-Hoeijmakers syndrome,id,Disease
OMIM:616500,"Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 3",id,Disease
OMIM:606713,Van der woude syndrome 2,id,Disease
OMIM:262710,Pituitary dwarfism with large sella turcica,id,Disease
OMIM:619155,"Nephrotic syndrome, type 22",id,Disease
OMIM:616266,"Congenital contractures of the limbs and face, hypotonia, and developmental delay",id,Disease
OMIM:143000,"Horner syndrome, congenital",id,Disease
OMIM:270300,Peeling skin syndrome 1,id,Disease
OMIM:614465,Joubert syndrome 16,id,Disease
OMIM:609352,"Epidermolysis bullosa simplex 2E, with migratory circinate erythema",id,Disease
OMIM:126840,DUODENAL ULCER DUE TO ANTRAL G-CELL HYPERFUNCTION,id,Disease
OMIM:619141,Frontotemporal dementia and/or amyotrophic lateral sclerosis 5,id,Disease
OMIM:601068,"Epilepsy, familial adult myoclonic, 1",id,Disease
OMIM:274600,Pendred syndrome,id,Disease
OMIM:600376,"Telangiectasia, hereditary hemorrhagic, type 2",id,Disease
OMIM:614303,Edict syndrome,id,Disease
OMIM:192315,"Vasculopathy, retinal, with cerebral leukodystrophy",id,Disease
OMIM:300803,"Mental retardation, X-linked 97",id,Disease
OMIM:617622,Joubert syndrome 30,id,Disease
OMIM:170390,Andersen cardiodysrhythmic periodic paralysis,id,Disease
OMIM:618511,"Neuropathy, hereditary motor and sensory, type VIC, with optic atrophy",id,Disease
OMIM:613444,"Chromosome 16p11.2 deletion syndrome, 220kb",id,Disease
OMIM:615035,"Spastic paraplegia 55, autosomal recessive",id,Disease
OMIM:238350,HYPERLEXIA,id,Disease
OMIM:227270,"Faciocardiomelic dysplasia, lethal",id,Disease
OMIM:275250,"Tongue, pigmented fungiform papillae of",id,Disease
OMIM:611521,Immunodeficiency 35,id,Disease
OMIM:278760,"Xeroderma pigmentosum, complementation group F",id,Disease
OMIM:178900,"Pupillary membrane, persistence of",id,Disease
OMIM:608716,"Microcephaly 5, primary, autosomal recessive",id,Disease
OMIM:618505,Neurodevelopmental disorder with coarse facies and mild distal skeletal abnormalities,id,Disease
OMIM:619828,Spermatogenic failure 70,id,Disease
OMIM:620071,"Neurodevelopmental disorder with poor growth, spastic tetraplegia, and hearing loss",id,Disease
OMIM:300624,Fragile X mental retardation syndrome,id,Disease
OMIM:617805,Renal hypodysplasia/aplasia 3,id,Disease
OMIM:249230,Megaepiphyseal dwarfism,id,Disease
OMIM:125420,"Dentin dysplasia, type II",id,Disease
OMIM:615974,"Deafness, autosomal recessive 102",id,Disease
OMIM:173100,"Isolated growth hormone deficiency, type II",id,Disease
OMIM:619196,"Deafness, congenital, and adult-onset progressive leukoencephalopathy",id,Disease
OMIM:619182,Gastric adenocarcinoma and proximal polyposis of the stomach,id,Disease
OMIM:620703,Yuksel-Vogel-Bauser syndrome,id,Disease
OMIM:615960,Poretti-Boltshauser syndrome,id,Disease
OMIM:240200,"Hypoadrenocorticism, familial",id,Disease
OMIM:209600,Atrioventricular dissociation,id,Disease
OMIM:620065,"Developmental delay, behavioral abnormalities, and neuropsychiatric disorders",id,Disease
OMIM:608931,"Myasthenic syndrome, congenital, 4C, associated with acetylcholine receptor deficiency",id,Disease
OMIM:619814,Developmental and epileptic encephalopathy 101,id,Disease
OMIM:617839,Amyotrophic lateral sclerosis 23,id,Disease
OMIM:616299,Lipoyltransferase 1 deficiency,id,Disease
OMIM:617187,Spermatogenic failure 16,id,Disease
OMIM:615948,Orofaciodigital syndrome XIV,id,Disease
OMIM:208250,Camptodactyly-Arthropathy-Coxa vara-pericarditis syndrome,id,Disease
OMIM:605583,"Deafness, autosomal dominant 25",id,Disease
OMIM:617193,"Encephalopathy, progressive, early-onset, with brain atrophy and thin corpus callosum",id,Disease
OMIM:148800,Kleeblattschaedel syndrome,id,Disease
OMIM:611284,"Dystonia, focal, task-specific",id,Disease
OMIM:258315,Omodysplasia 1,id,Disease
OMIM:612955,Long QT syndrome 12,id,Disease
OMIM:613493,"Immunodeficiency, common variable, 3",id,Disease
OMIM:602401,"Ectodermal dysplasia 8, Hair/tooth/nail type",id,Disease
OMIM:618459,Immunodeficiency 62,id,Disease
OMIM:619747,"Cardiomyopathy, dilated, 2F",id,Disease
OMIM:174900,Juvenile polyposis syndrome,id,Disease
OMIM:230650,"GM1-gangliosidosis, type III",id,Disease
OMIM:612160,"Histiocytoma, angiomatoid fibrous, somatic",id,Disease
OMIM:617018,Spinocerebellar ataxia 43,id,Disease
OMIM:600202,"Dyslexia, susceptibility to, 2",id,Disease
OMIM:616460,"Intellectual developmental disorder, autosomal recessive 50",id,Disease
DECIPHER:15,Nf1-Microdeletion syndrome,id,Disease
OMIM:617756,Erythrokeratodermia variabilis et progressiva 5,id,Disease
OMIM:300977,Scholte syndrome,id,Disease
OMIM:231200,Bernard-Soulier syndrome,id,Disease
OMIM:613530,"Muscular dystrophy, limb-girdle, type 1H",id,Disease
OMIM:190310,"Tremor, nystagmus, and duodenal ulcer",id,Disease
OMIM:235700,"Hemolytic anemia, nonspherocytic, due to hexokinase deficiency",id,Disease
OMIM:617030,"Myopathy, distal, 5",id,Disease
OMIM:619009,Oocyte maturation defect 8,id,Disease
OMIM:620850,Spermatogenic failure 94,id,Disease
OMIM:106400,"Ankylosing vertebral hyperostosis with tylosisdiffuse idiopathic skeletal hyperostosis, included",id,Disease
OMIM:608104,"Congenital disorder of glycosylation, type Ih",id,Disease
